election_date,parish_code,parish,race_id,specific_title,summary_text,full_text,votes_yes,votes_no,pct_yes,voters_qualified,voters_voted,result
2023-10-14,37,Ouachita,12701,Road Lighting District No. One -- 5 Mills - PJ - 10 Yrs.,Road Lighting District No. One Proposition,"Shall Road Lighting District No. One of the Parish of Ouachita, State of Louisiana (the ""District""), through its Governing Authority, be authorized to levy and collect a five (5) mills tax on all property subject to taxation in the District, the amount reasonably expected to be collected from the levy of the tax for the first year being $35,639.00, for a period of ten (10) years, beginning with the year 2024 and ending with the year 2033, for the purpose of providing, maintaining and operating electric lights on the streets, roads, highways, alleys and public places in the District?",200,155,56.34,1207,374,Pass
2023-10-14,40,Rapides,12732,Fire Protection District Number 9 -- 24.02 Mills Renewal - PJ - 10 Yrs.,Fire Protection District Number 9 Proposition (Millage Renewal),"Shall Fire Protection District Number 9 of the Parish of Rapides, State of Louisiana (the ""District""), continue to levy and collect a tax of 24.02 mills on all property subject to taxation in the District (an estimated $153,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2026 and ending with the year 2035, for the purpose of acquiring, constructing, improving, maintaining and operating fire protection and emergency medical service facilities, vehicles and equipment, including both movable and immovable property, that are to be used to provide fire protection and medical services in the District?",399,159,71.51,1323,601,Pass
2023-10-14,40,Rapides,12733,Service Area No. 1 of Fire Protection Dist. No. 11 -- 53.72 Mills Renewal - PJ - 10 Yrs.,Service Area No. 1 of Fire Protection District No. 11 Proposition (Millage Renewal),"Shall Service Area No. 1 of Fire Protection District No. 11 of the Parish of Rapides, State of Louisiana (the ""District""), continue to levy and collect a special tax of 53.72 mills on all property subject to taxation in the District (an estimated $181,800 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of constructing, operating and maintaining fire protection facilities and paying the costs of obtaining water for fire protection purposes?",252,76,76.83,688,370,Pass
2023-10-14,40,Rapides,12734,Road District Number 7A -- 5.56 Mills Ext. & Reded. - PJ - 10 Yrs.,Road District Number 7A Proposition (Millage Extension & Rededication),"Shall Road District Number 7A of Rapides Parish, State of Louisiana (the ""District""), continue to levy a special tax of 5.56 mills (the ""Tax"") on all the property subject to taxation in the District (an estimated $849,500 reasonably expected at this time to be collected from the levy of the Tax for an entire year), for an additional 10 years through the year 2035, and shall the proceeds of the Tax heretofore and hereafter collected be rededicated for the purpose of constructing, improving, maintaining and keeping in repair the public roads, highways, bridges and related drainage facilities within the District, including related ditching and drainage and equipment?",629,456,57.97,3036,1406,Pass
2023-10-14,40,Rapides,12735,Road District No. 10A -- 10.04 Mills Ext. & Reded. - PJ - 10 Yrs.,Road District No. 10A Proposition (Millage Extension & Rededication),"Shall Road District No. 10A of the Parish of Rapides, State of Louisiana (the ""District""), continue to levy a special tax of 10.04 mills (the ""Tax"") on all the property subject to taxation in the District (an estimated $1,496,000 reasonably expected at this time to be collected from the levy of the Tax for an entire year), for an additional 10 years through the year 2035, and shall the proceeds of the Tax heretofore and hereafter collected be rededicated for the purpose of constructing, improving, maintaining and keeping in repair the public roads, highways, bridges and related drainage facilities within the District, including related ditching and drainage and equipment?",2754,1457,65.4,12039,4534,Pass
2023-10-14,40,Rapides,12736,Road District Number 36 -- 10.77 Mills Ext. & Reded. - PJ - 10 Yrs.,Road District Number 36 Proposition (Millage Extension & Rededication),"Shall Road District Number 36 of Rapides Parish, State of Louisiana (the ""District""), continue to levy a special tax of 10.77 mills (the ""Tax"") on all the property subject to taxation in the District (an estimated $1,183,600 reasonably expected at this time to be collected from the levy of the Tax for an entire year), for an additional 10 years through the year 2035, and shall the proceeds of the Tax heretofore and hereafter collected be rededicated for the purpose of constructing, improving, maintaining and keeping in repair the public roads, highways, bridges and related drainage facilities within the District, including related illumination, ditching and drainage, and equipment?",1149,902,56.02,6015,2315,Pass
2023-10-14,42,Richland,12741,Town of Rayville -- 1% S&U Tax Renewal - M&BOA - 10 Yrs.,Town of Rayville Proposition,"Shall the Town of Rayville, State of Louisiana (the ""Town""), under the provisions of Article VI, Sections 29, 30, and 32 of the Constitution of the State of Louisiana of 1974, as amended, and other authority, be authorized to levy and collect a sales and use tax of one percent (1%), previously authorized at elections held in 1992, 2002, and 2013, on sales at retail, the use, the lease or rental, the consumption, and the storage for use or consumption, of tangible personal property and on sales and services within the Town, as defined by law, inclusive (the ""Tax"") (an estimated $1,908,474 reasonably expected at this time to be collected from the levy of the Tax for an entire year), for a period of ten (10) years, commencing January 1, 2024, and shall the proceeds of said Tax (after paying the reasonable and necessary expenses of collection and administration) be used for any lawful corporate purposes of the Town; and shall the Town be further authorized to fund the proceeds of the Tax into bonds for any capital purposes to the extent and in the manner permitted by the laws of Louisiana?",291,168,63.4,2290,569,Pass
2023-10-14,45,St. Charles,12731,Parishwide Proposition -- .66 Mills Renewal - PC - 10 Yrs.,Parishwide Proposition (ARC Millage Renewal),"Shall the Parish of St. Charles, State of Louisiana (the ""Parish""), continue to levy a special tax of .66 mills on all the property subject to taxation in the Parish (an estimated $1,208,700 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of operating, maintaining and constructing facilities and for providing services associated with the ARC of St. Charles for all people with intellectual and developmental disabilities in St. Charles Parish?",8960,4440,66.87,35694,14536,Pass
2023-10-14,45,St. Charles,12746,"PW HRC Amendment Prop. No. 1 of 2 -- Art. III, Sec. A.2 - PC",Parishwide Home Rule Charter Amendment Proposition No. 1 of 2,"Shall Article III, Section A.2 of the St. Charles Parish Home Rule Charter be amended to read: The members of the parish council elected at large shall receive an annual salary of $24,000.00 and the members elected by districts shall receive an annual salary of $19,200.00, effective January 8, 2024. The annual salaries of the parish council, as established herein, shall be adjusted by the same percentage rate as the cost of living adjustment approved for civil service employees in 2025 and each succeeding year thereafter. Each member shall receive his actual and necessary expenses incurred in the performance of his duties, within limitations established by the parish council?",7304,5960,55.07,35694,14536,Pass
2023-10-14,45,St. Charles,12747,"PW HRC Amendment Prop. No. 2 of 2 -- Art. III, Sec. B.2 - PC",Parishwide Home Rule Charter Amendment Proposition No. 2 of 2,"Shall Article III, Section B.2 of the St. Charles Parish Home Rule Charter be amended to read: The annual salary of the parish president shall be fixed at $175,000.00, effective January 8, 2024, and may be increased by ordinance of the parish council, provided that an ordinance increasing the president's salary shall not be passed during the last year of a term and no salary increase shall become effective during the term in which the ordinance is adopted. The parish president shall be eligible for all benefits available to full-time employees of the Parish?",7874,5444,59.12,35694,14536,Pass
